,x,y,z,distancepow2,distance,material
60672,72,6,6,0,0,-1
60673,73,6,6,0,0,-1
60674,74,6,6,0,0,-1
60675,75,6,6,0,0,-1
60676,76,6,6,0,0,-1
60677,77,6,6,0,0,-1
60678,78,6,6,0,0,-1
60679,79,6,6,0,0,-1
60680,80,6,6,0,0,-1
60681,81,6,6,0,0,-1
60682,82,6,6,0,0,-1
60683,83,6,6,0,0,-1
60684,84,6,6,0,0,-1
60685,85,6,6,0,0,-1
60686,86,6,6,0,0,-1
60687,87,6,6,0,0,-1
60688,88,6,6,0,0,-1
60689,89,6,6,0,0,-1
60690,90,6,6,0,0,-1
60691,91,6,6,0,0,-1
60692,92,6,6,0,0,-1
60693,93,6,6,0,0,-1
60694,94,6,6,0,0,-1
60695,95,6,6,0,0,-1
60696,96,6,6,0,0,-1
60697,97,6,6,0,0,-1
60698,98,6,6,0,0,-1
60699,99,6,6,0,0,-1
60700,0,7,6,0,0,-1
60701,1,7,6,0,0,-1
60702,2,7,6,0,0,-1
60703,3,7,6,0,0,-1
60704,4,7,6,0,0,-1
60705,5,7,6,0,0,-1
60706,6,7,6,0,0,-1
60707,7,7,6,0,0,-1
60708,8,7,6,0,0,-1
60709,9,7,6,0,0,-1
60710,10,7,6,0,0,-1
60711,11,7,6,0,0,-1
60712,12,7,6,0,0,-1
60713,13,7,6,0,0,-1
60714,14,7,6,0,0,-1
60715,15,7,6,0,0,-1
60716,16,7,6,0,0,-1
60717,17,7,6,0,0,-1
60718,18,7,6,0,0,-1
60719,19,7,6,0,0,-1
60720,20,7,6,0,0,-1
60721,21,7,6,0,0,-1
60722,22,7,6,0,0,-1
60723,23,7,6,0,0,-1
60724,24,7,6,0,0,-1
60725,25,7,6,0,0,-1
60726,26,7,6,0,0,-1
60727,27,7,6,0,0,-1
60728,28,7,6,0,0,-1
60729,29,7,6,0,0,-1
60730,30,7,6,0,0,-1
60731,31,7,6,0,0,-1
60732,32,7,6,0,0,-1
60733,33,7,6,0,0,-1
60734,34,7,6,0,0,-1
60735,35,7,6,0,0,-1
60736,36,7,6,0,0,-1
60737,37,7,6,0,0,-1
60738,38,7,6,0,0,-1
60739,39,7,6,0,0,-1
60740,40,7,6,0,0,-1
60741,41,7,6,0,0,-1
60742,42,7,6,0,0,-1
60743,43,7,6,0,0,-1
60744,44,7,6,0,0,-1
60745,45,7,6,0,0,-1
60746,46,7,6,0,0,-1
60747,47,7,6,0,0,-1
60748,48,7,6,0,0,-1
60749,49,7,6,0,0,-1
60750,50,7,6,0,0,-1
60751,51,7,6,0,0,-1
60752,52,7,6,0,0,-1
60753,53,7,6,0,0,-1
60754,54,7,6,0,0,-1
60755,55,7,6,0,0,-1
60756,56,7,6,0,0,-1
60757,57,7,6,0,0,-1
60758,58,7,6,0,0,-1
60759,59,7,6,0,0,-1
60760,60,7,6,0,0,-1
60761,61,7,6,0,0,-1
60762,62,7,6,0,0,-1
60763,63,7,6,0,0,-1
60764,64,7,6,0,0,-1
60765,65,7,6,0,0,-1
60766,66,7,6,0,0,-1
60767,67,7,6,0,0,-1
60768,68,7,6,0,0,-1
60769,69,7,6,0,0,-1
60770,70,7,6,0,0,-1
60771,71,7,6,0,0,-1
60772,72,7,6,0,0,-1
60773,73,7,6,0,0,-1
60774,74,7,6,0,0,-1
60775,75,7,6,0,0,-1
60776,76,7,6,0,0,-1
60777,77,7,6,0,0,-1
60778,78,7,6,0,0,-1
60779,79,7,6,0,0,-1
60780,80,7,6,0,0,-1
60781,81,7,6,0,0,-1
60782,82,7,6,0,0,-1
60783,83,7,6,0,0,-1
60784,84,7,6,0,0,-1
60785,85,7,6,0,0,-1
60786,86,7,6,0,0,-1
60787,87,7,6,0,0,-1
60788,88,7,6,0,0,-1
60789,89,7,6,0,0,-1
60790,90,7,6,0,0,-1
60791,91,7,6,0,0,-1
60792,92,7,6,0,0,-1
60793,93,7,6,0,0,-1
60794,94,7,6,0,0,-1
60795,95,7,6,0,0,-1
60796,96,7,6,0,0,-1
60797,97,7,6,0,0,-1
60798,98,7,6,0,0,-1
60799,99,7,6,0,0,-1
60800,0,8,6,0,0,-1
60801,1,8,6,0,0,-1
60802,2,8,6,0,0,-1
60803,3,8,6,0,0,-1
60804,4,8,6,0,0,-1
60805,5,8,6,0,0,-1
60806,6,8,6,0,0,-1
60807,7,8,6,0,0,-1
60808,8,8,6,0,0,-1
60809,9,8,6,0,0,-1
60810,10,8,6,0,0,-1
60811,11,8,6,0,0,-1
60812,12,8,6,0,0,-1
60813,13,8,6,0,0,-1
60814,14,8,6,0,0,-1
60815,15,8,6,0,0,-1
60816,16,8,6,0,0,-1
60817,17,8,6,0,0,-1
60818,18,8,6,0,0,-1
60819,19,8,6,0,0,-1
60820,20,8,6,0,0,-1
60821,21,8,6,0,0,-1
60822,22,8,6,0,0,-1
60823,23,8,6,0,0,-1
60824,24,8,6,0,0,-1
60825,25,8,6,0,0,-1
60826,26,8,6,0,0,-1
60827,27,8,6,0,0,-1
60828,28,8,6,0,0,-1
60829,29,8,6,0,0,-1
60830,30,8,6,0,0,-1
60831,31,8,6,0,0,-1
60832,32,8,6,0,0,-1
60833,33,8,6,0,0,-1
60834,34,8,6,0,0,-1
60835,35,8,6,0,0,-1
60836,36,8,6,0,0,-1
60837,37,8,6,0,0,-1
60838,38,8,6,0,0,-1
60839,39,8,6,0,0,-1
60840,40,8,6,0,0,-1
60841,41,8,6,0,0,-1
60842,42,8,6,0,0,-1
60843,43,8,6,0,0,-1
60844,44,8,6,0,0,-1
60845,45,8,6,0,0,-1
60846,46,8,6,0,0,-1
60847,47,8,6,0,0,-1
60848,48,8,6,0,0,-1
60849,49,8,6,0,0,-1
60850,50,8,6,0,0,-1
60851,51,8,6,0,0,-1
60852,52,8,6,0,0,-1
60853,53,8,6,0,0,-1
60854,54,8,6,0,0,-1
60855,55,8,6,0,0,-1
60856,56,8,6,0,0,-1
60857,57,8,6,0,0,-1
60858,58,8,6,0,0,-1
60859,59,8,6,0,0,-1
60860,60,8,6,0,0,-1
60861,61,8,6,0,0,-1
60862,62,8,6,0,0,-1
60863,63,8,6,0,0,-1
60864,64,8,6,0,0,-1
60865,65,8,6,0,0,-1
60866,66,8,6,0,0,-1
60867,67,8,6,0,0,-1
60868,68,8,6,0,0,-1
60869,69,8,6,0,0,-1
60870,70,8,6,0,0,-1
60871,71,8,6,0,0,-1
60872,72,8,6,0,0,-1
60873,73,8,6,0,0,-1
60874,74,8,6,0,0,-1
60875,75,8,6,0,0,-1
60876,76,8,6,0,0,-1
60877,77,8,6,0,0,-1
60878,78,8,6,0,0,-1
60879,79,8,6,0,0,-1
60880,80,8,6,0,0,-1
60881,81,8,6,0,0,-1
60882,82,8,6,0,0,-1
60883,83,8,6,0,0,-1
60884,84,8,6,0,0,-1
60885,85,8,6,0,0,-1
60886,86,8,6,0,0,-1
60887,87,8,6,0,0,-1
60888,88,8,6,0,0,-1
60889,89,8,6,0,0,-1
60890,90,8,6,0,0,-1
60891,91,8,6,0,0,-1
60892,92,8,6,0,0,-1
60893,93,8,6,0,0,-1
60894,94,8,6,0,0,-1
60895,95,8,6,0,0,-1
60896,96,8,6,0,0,-1
60897,97,8,6,0,0,-1
60898,98,8,6,0,0,-1
60899,99,8,6,0,0,-1
60900,0,9,6,0,0,-1
60901,1,9,6,0,0,-1
60902,2,9,6,0,0,-1
60903,3,9,6,0,0,-1
60904,4,9,6,0,0,-1
60905,5,9,6,0,0,-1
60906,6,9,6,0,0,-1
60907,7,9,6,0,0,-1
60908,8,9,6,0,0,-1
60909,9,9,6,0,0,-1
60910,10,9,6,0,0,-1
60911,11,9,6,0,0,-1
60912,12,9,6,0,0,-1
60913,13,9,6,0,0,-1
60914,14,9,6,0,0,-1
60915,15,9,6,0,0,-1
60916,16,9,6,0,0,-1
60917,17,9,6,0,0,-1
60918,18,9,6,0,0,-1
60919,19,9,6,0,0,-1
60920,20,9,6,0,0,-1
60921,21,9,6,0,0,-1
60922,22,9,6,0,0,-1
60923,23,9,6,0,0,-1
60924,24,9,6,0,0,-1
60925,25,9,6,0,0,-1
60926,26,9,6,0,0,-1
60927,27,9,6,0,0,-1
60928,28,9,6,0,0,-1
60929,29,9,6,0,0,-1
60930,30,9,6,0,0,-1
60931,31,9,6,0,0,-1
60932,32,9,6,0,0,-1
60933,33,9,6,0,0,-1
60934,34,9,6,0,0,-1
60935,35,9,6,0,0,-1
60936,36,9,6,0,0,-1
60937,37,9,6,0,0,-1
60938,38,9,6,0,0,-1
60939,39,9,6,0,0,-1
60940,40,9,6,0,0,-1
60941,41,9,6,0,0,-1
60942,42,9,6,0,0,-1
60943,43,9,6,0,0,-1
60944,44,9,6,0,0,-1
60945,45,9,6,0,0,-1
60946,46,9,6,0,0,-1
60947,47,9,6,0,0,-1
60948,48,9,6,0,0,-1
60949,49,9,6,0,0,19
60950,50,9,6,0,0,-1
60951,51,9,6,0,0,-1
60952,52,9,6,0,0,-1
60953,53,9,6,0,0,-1
60954,54,9,6,0,0,-1
60955,55,9,6,0,0,-1
60956,56,9,6,0,0,-1
60957,57,9,6,0,0,-1
60958,58,9,6,0,0,-1
60959,59,9,6,0,0,-1
60960,60,9,6,0,0,-1
60961,61,9,6,0,0,-1
60962,62,9,6,0,0,-1
60963,63,9,6,0,0,-1
60964,64,9,6,0,0,-1
60965,65,9,6,0,0,-1
60966,66,9,6,0,0,-1
60967,67,9,6,0,0,-1
60968,68,9,6,0,0,-1
60969,69,9,6,0,0,-1
60970,70,9,6,0,0,-1
60971,71,9,6,0,0,-1
60972,72,9,6,0,0,-1
60973,73,9,6,0,0,-1
60974,74,9,6,0,0,-1
60975,75,9,6,0,0,-1
60976,76,9,6,0,0,-1
60977,77,9,6,0,0,-1
60978,78,9,6,0,0,-1
60979,79,9,6,0,0,-1
60980,80,9,6,0,0,-1
60981,81,9,6,0,0,-1
60982,82,9,6,0,0,-1
60983,83,9,6,0,0,-1
60984,84,9,6,0,0,-1
60985,85,9,6,0,0,-1
60986,86,9,6,0,0,-1
60987,87,9,6,0,0,-1
60988,88,9,6,0,0,-1
60989,89,9,6,0,0,-1
60990,90,9,6,0,0,-1
60991,91,9,6,0,0,-1
60992,92,9,6,0,0,-1
60993,93,9,6,0,0,-1
60994,94,9,6,0,0,-1
60995,95,9,6,0,0,-1
60996,96,9,6,0,0,-1
60997,97,9,6,0,0,-1
60998,98,9,6,0,0,-1
60999,99,9,6,0,0,-1
61000,0,10,6,0,0,-1
61001,1,10,6,0,0,-1
61002,2,10,6,0,0,-1
61003,3,10,6,0,0,-1
61004,4,10,6,0,0,-1
61005,5,10,6,0,0,-1
61006,6,10,6,0,0,-1
61007,7,10,6,0,0,-1
61008,8,10,6,0,0,-1
61009,9,10,6,0,0,-1
61010,10,10,6,0,0,-1
61011,11,10,6,0,0,-1
61012,12,10,6,0,0,-1
61013,13,10,6,0,0,-1
61014,14,10,6,0,0,-1
61015,15,10,6,0,0,-1
61016,16,10,6,0,0,-1
61017,17,10,6,0,0,-1
61018,18,10,6,0,0,-1
61019,19,10,6,0,0,-1
61020,20,10,6,0,0,-1
61021,21,10,6,0,0,-1
61022,22,10,6,0,0,-1
61023,23,10,6,0,0,-1
61024,24,10,6,0,0,-1
61025,25,10,6,0,0,-1
61026,26,10,6,0,0,-1
61027,27,10,6,0,0,-1
61028,28,10,6,0,0,-1
61029,29,10,6,0,0,-1
61030,30,10,6,0,0,-1
61031,31,10,6,0,0,-1
61032,32,10,6,0,0,-1
61033,33,10,6,0,0,-1
61034,34,10,6,0,0,-1
61035,35,10,6,0,0,-1
61036,36,10,6,0,0,-1
61037,37,10,6,0,0,-1
61038,38,10,6,0,0,-1
61039,39,10,6,0,0,-1
61040,40,10,6,0,0,-1
61041,41,10,6,0,0,-1
61042,42,10,6,0,0,-1
61043,43,10,6,0,0,-1
61044,44,10,6,0,0,-1
61045,45,10,6,0,0,-1
61046,46,10,6,0,0,-1
61047,47,10,6,0,0,-1
61048,48,10,6,0,0,19
61049,49,10,6,0,0,19
61050,50,10,6,0,0,19
61051,51,10,6,0,0,-1
61052,52,10,6,0,0,-1
61053,53,10,6,0,0,-1
61054,54,10,6,0,0,-1
61055,55,10,6,0,0,-1
61056,56,10,6,0,0,-1
61057,57,10,6,0,0,-1
61058,58,10,6,0,0,-1
61059,59,10,6,0,0,-1
61060,60,10,6,0,0,-1
61061,61,10,6,0,0,-1
61062,62,10,6,0,0,-1
61063,63,10,6,0,0,-1
61064,64,10,6,0,0,-1
61065,65,10,6,0,0,-1
61066,66,10,6,0,0,-1
61067,67,10,6,0,0,-1
61068,68,10,6,0,0,-1
61069,69,10,6,0,0,-1
61070,70,10,6,0,0,-1
61071,71,10,6,0,0,-1
61072,72,10,6,0,0,-1
61073,73,10,6,0,0,-1
61074,74,10,6,0,0,-1
61075,75,10,6,0,0,-1
61076,76,10,6,0,0,-1
61077,77,10,6,0,0,-1
61078,78,10,6,0,0,-1
61079,79,10,6,0,0,-1
61080,80,10,6,0,0,-1
61081,81,10,6,0,0,-1
61082,82,10,6,0,0,-1
61083,83,10,6,0,0,-1
61084,84,10,6,0,0,-1
61085,85,10,6,0,0,-1
61086,86,10,6,0,0,-1
61087,87,10,6,0,0,-1
61088,88,10,6,0,0,-1
61089,89,10,6,0,0,-1
61090,90,10,6,0,0,-1
61091,91,10,6,0,0,-1
61092,92,10,6,0,0,-1
61093,93,10,6,0,0,-1
61094,94,10,6,0,0,-1
61095,95,10,6,0,0,-1
61096,96,10,6,0,0,-1
61097,97,10,6,0,0,-1
61098,98,10,6,0,0,-1
61099,99,10,6,0,0,-1
61100,0,11,6,0,0,-1
61101,1,11,6,0,0,-1
61102,2,11,6,0,0,-1
61103,3,11,6,0,0,-1
61104,4,11,6,0,0,-1
61105,5,11,6,0,0,-1
61106,6,11,6,0,0,-1
61107,7,11,6,0,0,-1
61108,8,11,6,0,0,-1
61109,9,11,6,0,0,-1
61110,10,11,6,0,0,-1
61111,11,11,6,0,0,-1
61112,12,11,6,0,0,-1
61113,13,11,6,0,0,-1
61114,14,11,6,0,0,-1
61115,15,11,6,0,0,-1
61116,16,11,6,0,0,-1
61117,17,11,6,0,0,-1
61118,18,11,6,0,0,-1
61119,19,11,6,0,0,-1
61120,20,11,6,0,0,-1
61121,21,11,6,0,0,-1
61122,22,11,6,0,0,-1
61123,23,11,6,0,0,-1
61124,24,11,6,0,0,-1
61125,25,11,6,0,0,-1
61126,26,11,6,0,0,-1
61127,27,11,6,0,0,-1
61128,28,11,6,0,0,-1
61129,29,11,6,0,0,-1
61130,30,11,6,0,0,-1
61131,31,11,6,0,0,-1
61132,32,11,6,0,0,-1
61133,33,11,6,0,0,-1
61134,34,11,6,0,0,-1
61135,35,11,6,0,0,-1
61136,36,11,6,0,0,-1
61137,37,11,6,0,0,-1
61138,38,11,6,0,0,-1
61139,39,11,6,0,0,-1
61140,40,11,6,0,0,-1
61141,41,11,6,0,0,-1
61142,42,11,6,0,0,-1
61143,43,11,6,0,0,-1
61144,44,11,6,0,0,-1
61145,45,11,6,0,0,-1
61146,46,11,6,0,0,19
61147,47,11,6,0,0,19
61148,48,11,6,0,0,19
61149,49,11,6,0,0,19
61150,50,11,6,0,0,19
61151,51,11,6,0,0,19
61152,52,11,6,0,0,-1
61153,53,11,6,0,0,-1
61154,54,11,6,0,0,-1
61155,55,11,6,0,0,-1
61156,56,11,6,0,0,-1
61157,57,11,6,0,0,-1
61158,58,11,6,0,0,-1
61159,59,11,6,0,0,-1
61160,60,11,6,0,0,-1
61161,61,11,6,0,0,-1
61162,62,11,6,0,0,-1
61163,63,11,6,0,0,-1
61164,64,11,6,0,0,-1
61165,65,11,6,0,0,-1
61166,66,11,6,0,0,-1
61167,67,11,6,0,0,-1
61168,68,11,6,0,0,-1
61169,69,11,6,0,0,-1
61170,70,11,6,0,0,-1
61171,71,11,6,0,0,-1
61172,72,11,6,0,0,-1
61173,73,11,6,0,0,-1
61174,74,11,6,0,0,-1
61175,75,11,6,0,0,-1
61176,76,11,6,0,0,-1
61177,77,11,6,0,0,-1
61178,78,11,6,0,0,-1
61179,79,11,6,0,0,-1
61180,80,11,6,0,0,-1
61181,81,11,6,0,0,-1
61182,82,11,6,0,0,-1
61183,83,11,6,0,0,-1
61184,84,11,6,0,0,-1
61185,85,11,6,0,0,-1
61186,86,11,6,0,0,-1
61187,87,11,6,0,0,-1
61188,88,11,6,0,0,-1
61189,89,11,6,0,0,-1
61190,90,11,6,0,0,-1
61191,91,11,6,0,0,-1
61192,92,11,6,0,0,-1
61193,93,11,6,0,0,-1
61194,94,11,6,0,0,-1
61195,95,11,6,0,0,-1
61196,96,11,6,0,0,-1
61197,97,11,6,0,0,-1
61198,98,11,6,0,0,-1
61199,99,11,6,0,0,-1
61200,0,12,6,0,0,-1
61201,1,12,6,0,0,-1
61202,2,12,6,0,0,-1
61203,3,12,6,0,0,-1
61204,4,12,6,0,0,-1
61205,5,12,6,0,0,-1
61206,6,12,6,0,0,-1
61207,7,12,6,0,0,-1
61208,8,12,6,0,0,-1
61209,9,12,6,0,0,-1
61210,10,12,6,0,0,-1
61211,11,12,6,0,0,-1
61212,12,12,6,0,0,-1
61213,13,12,6,0,0,-1
61214,14,12,6,0,0,-1
61215,15,12,6,0,0,-1
61216,16,12,6,0,0,-1
61217,17,12,6,0,0,-1
61218,18,12,6,0,0,-1
61219,19,12,6,0,0,-1
61220,20,12,6,0,0,-1
61221,21,12,6,0,0,-1
61222,22,12,6,0,0,-1
61223,23,12,6,0,0,-1
61224,24,12,6,0,0,-1
61225,25,12,6,0,0,-1
61226,26,12,6,0,0,-1
61227,27,12,6,0,0,-1
61228,28,12,6,0,0,-1
61229,29,12,6,0,0,-1
61230,30,12,6,0,0,-1
61231,31,12,6,0,0,-1
61232,32,12,6,0,0,-1
61233,33,12,6,0,0,-1
61234,34,12,6,0,0,-1
61235,35,12,6,0,0,-1
61236,36,12,6,0,0,-1
61237,37,12,6,0,0,-1
61238,38,12,6,0,0,-1
61239,39,12,6,0,0,-1
61240,40,12,6,0,0,-1
61241,41,12,6,0,0,-1
61242,42,12,6,0,0,-1
61243,43,12,6,0,0,-1
61244,44,12,6,0,0,-1
61245,45,12,6,0,0,19
61246,46,12,6,0,0,19
61247,47,12,6,0,0,19
61248,48,12,6,0,0,19
61249,49,12,6,0,0,19
61250,50,12,6,0,0,19
61251,51,12,6,0,0,19
61252,52,12,6,0,0,19
61253,53,12,6,0,0,19
61254,54,12,6,0,0,-1
61255,55,12,6,0,0,-1
61256,56,12,6,0,0,-1
61257,57,12,6,0,0,-1
61258,58,12,6,0,0,-1
61259,59,12,6,0,0,-1
61260,60,12,6,0,0,-1
61261,61,12,6,0,0,-1
61262,62,12,6,0,0,-1
61263,63,12,6,0,0,-1
61264,64,12,6,0,0,-1
61265,65,12,6,0,0,-1
61266,66,12,6,0,0,-1
61267,67,12,6,0,0,-1
61268,68,12,6,0,0,-1
61269,69,12,6,0,0,-1
61270,70,12,6,0,0,-1
61271,71,12,6,0,0,-1
61272,72,12,6,0,0,-1
61273,73,12,6,0,0,-1
61274,74,12,6,0,0,-1
61275,75,12,6,0,0,-1
61276,76,12,6,0,0,-1
61277,77,12,6,0,0,-1
61278,78,12,6,0,0,-1
61279,79,12,6,0,0,-1
61280,80,12,6,0,0,-1
61281,81,12,6,0,0,-1
61282,82,12,6,0,0,-1
61283,83,12,6,0,0,-1
61284,84,12,6,0,0,-1
61285,85,12,6,0,0,-1
61286,86,12,6,0,0,-1
61287,87,12,6,0,0,-1
61288,88,12,6,0,0,-1
61289,89,12,6,0,0,-1
61290,90,12,6,0,0,-1
61291,91,12,6,0,0,-1
61292,92,12,6,0,0,-1
61293,93,12,6,0,0,-1
61294,94,12,6,0,0,-1
61295,95,12,6,0,0,-1
61296,96,12,6,0,0,-1
61297,97,12,6,0,0,-1
61298,98,12,6,0,0,-1
61299,99,12,6,0,0,-1
61300,0,13,6,0,0,-1
61301,1,13,6,0,0,-1
61302,2,13,6,0,0,-1
61303,3,13,6,0,0,-1
61304,4,13,6,0,0,-1
61305,5,13,6,0,0,-1
61306,6,13,6,0,0,-1
61307,7,13,6,0,0,-1
61308,8,13,6,0,0,-1
61309,9,13,6,0,0,-1
61310,10,13,6,0,0,-1
61311,11,13,6,0,0,-1
61312,12,13,6,0,0,-1
61313,13,13,6,0,0,-1
61314,14,13,6,0,0,-1
61315,15,13,6,0,0,-1
61316,16,13,6,0,0,-1
61317,17,13,6,0,0,-1
61318,18,13,6,0,0,-1
61319,19,13,6,0,0,-1
61320,20,13,6,0,0,-1
61321,21,13,6,0,0,-1
61322,22,13,6,0,0,-1
61323,23,13,6,0,0,-1
61324,24,13,6,0,0,-1
61325,25,13,6,0,0,-1
61326,26,13,6,0,0,-1
61327,27,13,6,0,0,-1
61328,28,13,6,0,0,-1
61329,29,13,6,0,0,-1
61330,30,13,6,0,0,-1
61331,31,13,6,0,0,-1
61332,32,13,6,0,0,-1
61333,33,13,6,0,0,-1
61334,34,13,6,0,0,-1
61335,35,13,6,0,0,-1
61336,36,13,6,0,0,-1
61337,37,13,6,0,0,-1
61338,38,13,6,0,0,-1
61339,39,13,6,0,0,-1
61340,40,13,6,0,0,-1
61341,41,13,6,0,0,-1
61342,42,13,6,0,0,-1
61343,43,13,6,0,0,-1
61344,44,13,6,0,0,19
61345,45,13,6,0,0,2
61346,46,13,6,0,0,23
61347,47,13,6,0,0,23
61348,48,13,6,0,0,23
61349,49,13,6,0,0,19
61350,50,13,6,0,0,19
61351,51,13,6,0,0,23
61352,52,13,6,0,0,23
61353,53,13,6,0,0,19
61354,54,13,6,0,0,19
61355,55,13,6,0,0,-1
61356,56,13,6,0,0,-1
61357,57,13,6,0,0,-1
61358,58,13,6,0,0,-1
61359,59,13,6,0,0,-1
61360,60,13,6,0,0,-1
61361,61,13,6,0,0,-1
61362,62,13,6,0,0,-1
61363,63,13,6,0,0,-1
61364,64,13,6,0,0,-1
61365,65,13,6,0,0,-1
61366,66,13,6,0,0,-1
61367,67,13,6,0,0,-1
61368,68,13,6,0,0,-1
61369,69,13,6,0,0,-1
61370,70,13,6,0,0,-1
61371,71,13,6,0,0,-1
61372,72,13,6,0,0,-1
61373,73,13,6,0,0,-1
61374,74,13,6,0,0,-1
61375,75,13,6,0,0,-1
61376,76,13,6,0,0,-1
61377,77,13,6,0,0,-1
61378,78,13,6,0,0,-1
61379,79,13,6,0,0,-1
61380,80,13,6,0,0,-1
61381,81,13,6,0,0,-1
61382,82,13,6,0,0,-1
61383,83,13,6,0,0,-1
61384,84,13,6,0,0,-1
61385,85,13,6,0,0,-1
61386,86,13,6,0,0,-1
61387,87,13,6,0,0,-1
61388,88,13,6,0,0,-1
61389,89,13,6,0,0,-1
61390,90,13,6,0,0,-1
61391,91,13,6,0,0,-1
61392,92,13,6,0,0,-1
61393,93,13,6,0,0,-1
61394,94,13,6,0,0,-1
61395,95,13,6,0,0,-1
61396,96,13,6,0,0,-1
61397,97,13,6,0,0,-1
61398,98,13,6,0,0,-1
61399,99,13,6,0,0,-1
61400,0,14,6,0,0,-1
61401,1,14,6,0,0,-1
61402,2,14,6,0,0,-1
61403,3,14,6,0,0,-1
61404,4,14,6,0,0,-1
61405,5,14,6,0,0,-1
61406,6,14,6,0,0,-1
61407,7,14,6,0,0,-1
61408,8,14,6,0,0,-1
61409,9,14,6,0,0,-1
61410,10,14,6,0,0,-1
61411,11,14,6,0,0,-1
61412,12,14,6,0,0,-1
61413,13,14,6,0,0,-1
61414,14,14,6,0,0,-1
61415,15,14,6,0,0,-1
61416,16,14,6,0,0,-1
61417,17,14,6,0,0,-1
61418,18,14,6,0,0,-1
61419,19,14,6,0,0,-1
61420,20,14,6,0,0,-1
61421,21,14,6,0,0,-1
61422,22,14,6,0,0,-1
61423,23,14,6,0,0,-1
61424,24,14,6,0,0,-1
61425,25,14,6,0,0,-1
61426,26,14,6,0,0,-1
61427,27,14,6,0,0,-1
61428,28,14,6,0,0,-1
61429,29,14,6,0,0,-1
61430,30,14,6,0,0,-1
61431,31,14,6,0,0,-1
61432,32,14,6,0,0,-1
61433,33,14,6,0,0,-1
61434,34,14,6,0,0,-1
61435,35,14,6,0,0,-1
61436,36,14,6,0,0,-1
61437,37,14,6,0,0,-1
61438,38,14,6,0,0,-1
61439,39,14,6,0,0,-1
61440,40,14,6,0,0,-1
61441,41,14,6,0,0,-1
61442,42,14,6,0,0,-1
61443,43,14,6,0,0,19
61444,44,14,6,0,0,2
61445,45,14,6,0,0,2
61446,46,14,6,0,0,23
61447,47,14,6,0,0,23
61448,48,14,6,0,0,23
61449,49,14,6,0,0,19
61450,50,14,6,0,0,19
61451,51,14,6,0,0,23
61452,52,14,6,0,0,23
61453,53,14,6,0,0,2
61454,54,14,6,0,0,2
61455,55,14,6,0,0,19
61456,56,14,6,0,0,19
61457,57,14,6,0,0,-1
61458,58,14,6,0,0,-1
61459,59,14,6,0,0,-1
61460,60,14,6,0,0,-1
61461,61,14,6,0,0,-1
61462,62,14,6,0,0,-1
61463,63,14,6,0,0,-1
61464,64,14,6,0,0,-1
61465,65,14,6,0,0,-1
61466,66,14,6,0,0,-1
61467,67,14,6,0,0,-1
61468,68,14,6,0,0,-1
61469,69,14,6,0,0,-1
61470,70,14,6,0,0,-1
61471,71,14,6,0,0,-1
61472,72,14,6,0,0,-1
61473,73,14,6,0,0,-1
61474,74,14,6,0,0,-1
61475,75,14,6,0,0,-1
61476,76,14,6,0,0,-1
61477,77,14,6,0,0,-1
61478,78,14,6,0,0,-1
61479,79,14,6,0,0,-1
61480,80,14,6,0,0,-1
61481,81,14,6,0,0,-1
61482,82,14,6,0,0,-1
61483,83,14,6,0,0,-1
61484,84,14,6,0,0,-1
61485,85,14,6,0,0,-1
61486,86,14,6,0,0,-1
61487,87,14,6,0,0,-1
61488,88,14,6,0,0,-1
61489,89,14,6,0,0,-1
61490,90,14,6,0,0,-1
61491,91,14,6,0,0,-1
61492,92,14,6,0,0,-1
61493,93,14,6,0,0,-1
61494,94,14,6,0,0,-1
61495,95,14,6,0,0,-1
61496,96,14,6,0,0,-1
61497,97,14,6,0,0,-1
61498,98,14,6,0,0,-1
61499,99,14,6,0,0,-1
61500,0,15,6,0,0,-1
61501,1,15,6,0,0,-1
61502,2,15,6,0,0,-1
61503,3,15,6,0,0,-1
61504,4,15,6,0,0,-1
61505,5,15,6,0,0,-1
61506,6,15,6,0,0,-1
61507,7,15,6,0,0,-1
61508,8,15,6,0,0,-1
61509,9,15,6,0,0,-1
61510,10,15,6,0,0,-1
61511,11,15,6,0,0,-1
61512,12,15,6,0,0,-1
61513,13,15,6,0,0,-1
61514,14,15,6,0,0,-1
61515,15,15,6,0,0,-1
61516,16,15,6,0,0,-1
61517,17,15,6,0,0,-1
61518,18,15,6,0,0,-1
61519,19,15,6,0,0,-1
61520,20,15,6,0,0,-1
61521,21,15,6,0,0,-1
61522,22,15,6,0,0,-1
61523,23,15,6,0,0,-1
61524,24,15,6,0,0,-1
61525,25,15,6,0,0,-1
61526,26,15,6,0,0,-1
61527,27,15,6,0,0,-1
61528,28,15,6,0,0,-1
61529,29,15,6,0,0,-1
61530,30,15,6,0,0,-1
61531,31,15,6,0,0,-1
61532,32,15,6,0,0,-1
61533,33,15,6,0,0,-1
61534,34,15,6,0,0,19
61535,35,15,6,0,0,19
61536,36,15,6,0,0,-1
61537,37,15,6,0,0,-1
61538,38,15,6,0,0,-1
61539,39,15,6,0,0,-1
61540,40,15,6,0,0,-1
61541,41,15,6,0,0,-1
61542,42,15,6,0,0,19
61543,43,15,6,0,0,2
61544,44,15,6,0,0,2
61545,45,15,6,0,0,2
61546,46,15,6,0,0,23
61547,47,15,6,0,0,23
61548,48,15,6,0,0,23
